xmeas_1,xmeas_2,xmeas_3,xmeas_4,xmeas_5,xmeas_6,xmeas_7,xmeas_8,xmeas_9,xmeas_10,xmeas_11,xmeas_12,xmeas_13,xmeas_14,xmeas_15,xmeas_16,xmeas_17,xmeas_18,xmeas_19,xmeas_20,xmeas_21,xmeas_22,xmeas_23,xmeas_24,xmeas_25,xmeas_26,xmeas_27,xmeas_28,xmeas_29,xmeas_30,xmeas_31,xmeas_32,xmeas_33,xmeas_34,xmeas_35,xmeas_36,xmeas_37,xmeas_38,xmeas_39,xmeas_40,xmeas_41,xmv_1,xmv_2,xmv_3,xmv_4,xmv_5,xmv_6,xmv_7,xmv_8,xmv_9,xmv_10,xmv_11,Faulty
0.22615,3656.3,4546.4,9.3294,26.443,42.071,2707.2,74.964,120.41,0.34043,80.185,49.233,2636.9,23.951,48.993,3105.6,23.454,67.221,266.33,343.3,94.352,77.589,32.895,9.0786,26.535,6.8658,18.306,1.7207,33.695,13.69,24.17,0.97777,18.479,2.299,4.9183,2.2694,0.010042,0.8345,0.10321,54.392,43.419,63.379,53.824,22.052,64.476,22.206,40.982,35.843,44.204,52.268,40.755,16.795,1
0.23864,3654.4,4438,9.172,26.569,42.053,2683.1,75.424,120.39,0.34142,80.685,50.46,2611.6,25.329,51.309,3084.1,21.929,66.344,234.43,336.66,94.85,76.953,31.916,9.0397,26.128,6.9893,19.171,1.672,32.421,13.998,23.47,1.41,18.993,2.291,4.8385,2.2956,0.022753,0.84589,0.11521,53.241,43.663,61.787,54.382,23.968,59.637,20.806,41.149,39.453,49.564,46.915,40.188,20.594,1
0.24235,3639.2,4491,9.3039,27.162,41.877,2679.5,74.504,120.38,0.34198,80.423,51.762,2606.2,25.439,48.117,3079.9,22.647,66.234,229.95,336.14,95.048,76.879,31.916,9.0397,26.128,6.9893,19.171,1.672,32.421,13.998,23.47,1.41,18.993,2.291,4.8385,2.2956,0.023588,0.86626,0.10818,53.592,43.822,62.049,53.748,23.603,57.828,20.697,41.08,43.286,42.176,47.537,39.685,18.908,1
0.28861,3557.3,4458.6,9.2684,27.101,42.567,2682.4,76.263,120.4,0.33984,80.624,50.462,2610.1,25.887,50.243,3083.8,22.941,65.656,212.15,336,94.937,77.577,31.675,9.055,26.454,7.0134,19.131,1.7132,32.688,13.825,23.571,1.4631,19.325,2.2773,4.8977,2.3607,0.023588,0.86626,0.10818,53.592,43.822,62.858,53.148,28.69,60.143,20.811,40.928,39.46,47.097,49.454,40.419,18.195,1
0.33173,3666,4499.3,9.3619,27.099,42.376,2693.8,74.412,120.42,0.34008,80.621,47.786,2621.4,26.468,49.639,3095.3,22.437,65.321,232.12,338.86,94.583,77.563,31.747,9.0437,25.678,6.8763,19.424,1.6553,32.412,13.856,23.14,1.2849,19.008,2.3209,4.953,2.2656,0.043439,0.8608,0.10342,54.228,43.912,62.939,53.606,32.163,60.667,21.08,40.739,31.584,45.699,50.111,40.491,19.356,1
0.26183,3695.2,4443.1,9.379,26.848,42.632,2704.2,75.095,120.49,0.34525,80.318,49.127,2633.8,25.212,51.005,3104,23.561,65.863,229.19,341.38,88.802,77.426,32.071,8.9331,26.173,6.7947,18.698,1.6392,32.924,13.81,23.522,1.2812,18.594,2.2562,4.9231,2.3803,0.013719,0.83713,0.09634,54.227,43.875,62.807,53.353,25.647,61.418,21.917,41.368,35.531,48.861,47.12,46.74,16.56,1
0.20179,3671.6,4438.4,9.3124,26.962,42.502,2700.3,75.38,119.9,0.31754,80.249,48.89,2630,25.656,52.736,3097.6,23.585,65.766,222.82,342.12,89.93,77.639,32.227,9.0439,26.246,6.7427,19.192,1.6528,33.428,13.869,23.914,1.2082,18.304,2.3103,4.9145,2.394,0.023214,0.82517,0.084588,54.142,43.444,63.36,54.862,19.762,62.65,22.373,38.886,34.835,52.866,46.519,41.482,16.47,1
0.26316,3631.5,4493.6,9.3766,27.072,42.527,2703.9,75.23,120.36,0.3306,80.382,49.791,2633.1,25.192,49.94,3101.2,21.622,65.549,222.69,339.98,94.405,77.283,32.259,8.9023,26.196,6.8102,18.572,1.6888,32.903,13.695,23.773,1.2043,18.691,2.2245,4.916,2.3636,0.012823,0.86352,0.12046,52.992,42.989,62.382,54.094,26.4,60.641,22.349,38.83,37.486,46.395,45.997,41.035,21.245,1
0.23829,3700.2,4544.7,9.2528,26.984,42.365,2701.6,75.3,120.45,0.32009,80.212,50.853,2629.8,26.654,50.369,3101,22.544,65.587,223.92,339.98,94.168,76.89,32.303,8.8306,26.222,6.673,18.626,1.6582,32.957,13.723,24.045,1.4085,19.131,2.2607,4.7794,2.3359,0.012823,0.86352,0.12046,52.992,42.989,63.213,54.01,23.834,62.415,21.852,38.213,40.61,47.389,45.888,42.321,19.093,1
0.26789,3682.7,4462,9.3341,26.77,42.293,2695.4,75.612,120.46,0.32814,80.39,49.19,2623.5,25.85,51.066,3095.2,23.173,66.014,233.34,338.99,93.023,77.168,32.333,9.0424,26.424,6.7978,19.103,1.6094,32.805,13.803,23.647,1.3423,19.393,2.2566,4.9109,2.2589,0.018369,0.86682,0.11138,53.775,43.131,63.238,53.217,26.236,59.97,21.469,38.88,35.715,49,48.673,42.221,17.599,1
0.26866,3667.1,4541.7,9.3947,26.625,42.478,2700.2,74.741,120.44,0.32315,80.552,51.275,2628.5,26.021,49.905,3099.5,23.738,66.501,243.17,340.71,88.974,77.345,32.334,8.8486,26.702,7.0312,19.171,1.683,32.747,13.968,23.688,1.2949,18.605,2.3496,4.9423,2.4131,-0.0065196,0.82176,0.10225,53.355,43.499,63.896,55.073,26.525,61.208,21.817,39.006,41.853,46.314,51.495,46.312,16.188,1
0.22368,3680.8,4509.9,9.4769,26.954,42.477,2704.3,75.414,119.68,0.32723,80.389,50.116,2634.3,23.576,48.933,3099.6,23.323,66.203,233.58,342.53,92.414,77.5,32.377,8.8284,26.428,6.8388,18.69,1.6524,32.887,13.854,23.916,1.3774,18.949,2.2815,4.8709,2.2764,0.023015,0.82684,0.078827,53.525,43.563,64.108,54.813,21.986,62.218,22.752,38.315,38.442,44.064,49.14,37.397,17.104,1
0.23952,3716.6,4424.3,9.3282,26.671,42.453,2705.1,75.406,120.37,0.33099,80.325,49.878,2634.7,24.556,51.797,3103.5,24.357,65.736,231.62,341.39,94.255,77.569,32.489,8.849,26.373,7.0095,18.539,1.6592,32.873,13.948,23.634,1.2721,18.869,2.2467,4.9,2.2456,0.014217,0.84253,0.093813,53.526,43.697,62.884,53.236,23.498,62.798,22.12,39.993,37.742,50.692,47.67,40.145,14.757,1
0.26645,3723,4424.4,9.4329,27.225,42.372,2705.6,73.511,120.46,0.33864,80.281,51.173,2633.8,24.29,51.408,3104.7,22.624,65.613,227.65,340.43,91.063,77.22,32.203,8.9257,26.608,6.8156,18.828,1.6688,31.996,13.789,23.663,1.1452,18.22,2.2542,4.8978,2.2801,0.026268,0.84982,0.090947,53.456,44.893,63.931,53.518,25.846,61.789,21.965,40.561,41.553,49.793,46.384,44.754,18.881,1
0.25907,3689,4544.9,9.2733,26.929,42.595,2707.1,74.469,120.48,0.33983,80.153,48.791,2636.3,25.437,49.557,3108.7,23.286,65.677,226.45,340.27,88.507,77.773,32.351,8.8337,26.623,6.7334,18.174,1.6724,32.376,13.826,24.639,1.1374,18.249,2.2547,4.9129,2.3147,0.028677,0.82845,0.11903,53.301,43.871,63.532,54.48,25.272,63.817,21.657,40.296,34.541,45.51,46.831,46.043,17.239,1
0.27986,3753.3,4463.1,9.2463,26.529,42.352,2702.5,75.863,120.47,0.33823,80.152,49.039,2632.3,24.982,50.404,3099.1,23.191,65.629,229.66,341.63,92.863,77.15,32.704,8.8724,26.034,6.8888,18.907,1.6883,33.226,13.929,23.644,1.2495,18.786,2.2682,4.8158,2.2115,0.031857,0.86252,0.095757,53.818,44.257,64.112,53.994,27.738,60.935,22.191,39.901,35.271,47.469,47.312,43.054,17.625,1
0.23407,3667,4511.4,9.2326,26.775,41.96,2694.5,74.75,120.54,0.34566,80.806,49.643,2622.9,26.203,49.701,3092.8,23.774,66.137,233.12,340.07,90.822,77.613,32.147,9.0743,26.29,6.7901,19.269,1.6925,32.736,13.927,23.936,1.2599,18.709,2.314,4.7568,2.285,0.018132,0.8489,0.090578,54.056,43.901,63.656,54.316,23.368,61.419,21.476,41.407,37.05,45.842,48.897,44.884,16.168,1
0.26964,3597.6,4425.4,9.4641,26.807,42.266,2689.1,75.157,120.51,0.3197,80.608,50.735,2617.3,27.395,49.5,3086.9,23.188,66.364,236.51,339.83,87.909,77.538,32.012,8.8959,26.027,6.8507,18.149,1.7188,33.283,13.759,23.675,1.1434,18.546,2.2691,4.9494,2.4461,0.010442,0.85058,0.11447,53.222,42.903,62.585,52.863,26.822,60.819,21.628,37.833,40.263,45.376,49.622,45.7,17.51,1
0.27891,3671.3,4551.4,9.423,27.015,42.183,2691.4,74.825,120.56,0.32846,80.402,49.068,2619.5,24.35,49.923,3091.2,23.181,66.35,238.73,340.36,86.295,77.347,32.524,9.2124,25.916,6.878,19.209,1.6688,32.478,13.913,23.487,1.3012,18.207,2.2747,4.9302,2.3976,0.011836,0.83448,0.085626,53.977,43.367,63.193,54.571,27.815,60.4,21.479,39.65,35.356,46.355,49.801,47.434,17.554,1
0.22883,3715.2,4486.5,9.3743,26.931,42.188,2702.9,74.889,120.52,0.35628,80.036,50.289,2632,24.447,50.77,3100.6,22.726,65.699,226.86,342.05,90.53,77.062,32.512,8.7311,26.682,6.8848,18.28,1.6905,33.606,13.869,24.093,1.1677,18.811,2.281,4.8354,2.2594,0.024963,0.84321,0.088906,53.677,43.495,64.347,54.243,22.871,62.414,22.205,42.292,38.949,48.315,46.604,44.639,18.636,1
0.22575,3631.2,4524.7,9.3529,26.992,42.675,2713.8,74.548,120.54,0.31071,80.172,50.483,2643.2,23.794,50.248,3108.8,22.233,65.103,216.24,342.48,89.456,77.727,32.592,8.9976,26.881,6.9014,18.238,1.6636,33.271,13.868,24.175,1.3892,18.587,2.2725,4.8392,2.282,0.01309,0.8254,0.096359,53.773,43.18,63.222,53.991,22.502,62.669,22.809,36.42,39.52,47.107,43.578,45.328,19.764,1
0.23846,3742.3,4480.1,9.2644,26.998,42.522,2713.9,75.234,120.44,0.32935,79.586,49.197,2642.9,23.42,49.596,3106.4,23.305,66.097,250.9,345.88,92.74,76.867,32.783,8.8127,26.227,6.9276,18.742,1.6574,33.135,13.701,24,1.19,18.43,2.2609,4.6662,2.1916,0.007661,0.80475,0.10201,53.756,44.118,64.014,53.863,22.987,61.386,23.234,38.811,35.737,45.599,51.624,43.093,17.336,1
0.2985,3663.8,4505.1,9.3322,27.158,42.592,2700.5,75.54,120.55,0.3452,80.982,48.887,2629.5,25.279,48.577,3100.7,22.913,66.306,233.39,339.62,84.482,77.888,32.226,8.9441,26.546,6.9185,18.791,1.711,32.782,14.025,23.754,1.343,18.637,2.3008,4.945,2.3343,0.022368,0.8542,0.10256,54.271,43.968,62.941,52.852,28.738,64.098,21.562,41.752,34.823,43.241,49.423,50.021,18.073,1
0.35285,3614.3,4252.9,8.992,26.848,42.452,2560.6,75.584,120.25,0.38419,79.373,50.895,2479.2,24.184,48.896,2977.7,22.731,67.575,204.55,317.89,96.488,70.283,31.513,9.1977,24.567,6.999,19.711,1.7636,31.742,14.062,21.178,1.4871,20.588,2.3945,5.7617,2.5983,0.011138,0.82239,0.09227,53.982,42.856,62.279,51.656,34.758,56.361,14.397,47.794,40.735,43.978,43.774,35.875,22.233,1
0.30941,3680.8,4212.3,9.975,26.951,42.623,2655.9,69.995,120.52,0.36518,81.307,51.197,2583.3,27.319,49.213,3058.1,23.558,64.944,205.32,338.52,94.486,77.756,32.427,8.894,24.161,6.7876,20.375,1.7012,33.802,14.035,20.695,1.3895,20.365,2.3561,5.1163,2.3856,0.017995,0.95849,0.10209,55.008,43.088,62.41,51.342,30.713,65.157,20.236,43.646,41.623,44.712,41.252,42.768,18.663,1
0.037629,3828.1,4771.1,10.016,26.933,42.37,2902.3,75.636,120.39,0.23961,76.308,51.342,2841.3,23.08,47.18,3263.5,21.565,63.437,225.86,365.82,93.138,73.583,34.352,8.2575,28.907,6.7931,15.644,1.526,35.88,12.915,27.895,1.0408,13.599,2.1051,4.0765,1.9663,0.019452,0.66753,0.10142,53.226,43.937,64.551,56.818,3.7664,63.817,34.024,25.803,42.048,40.008,43.371,44.555,22.468,1
0.043278,3707.2,4928.4,8.6681,26.995,41.637,2833.2,81.516,120.34,0.21991,77.48,49.359,2767.8,22.314,48.651,3202.2,23.49,61.517,140.69,352.87,94.537,69.948,33.055,8.5939,29.394,6.7947,16.323,1.5482,34.233,13.236,28.654,1.0439,14.664,2.0894,4.1224,1.9741,0.01445,0.70651,0.11211,53.165,43.79,63.211,58.448,4.709,55.15,30.013,24.689,36.215,43.413,24.822,41.584,19.119,1
0.2022,3733.7,4805.6,7.9773,27.04,40.957,2730.1,82.073,120.34,0.24995,79.978,49.512,2659.9,23.646,49.307,3122.8,21.802,61.382,94.942,335.31,95.374,67.874,31.353,8.8815,28.246,7.325,18.331,1.5637,32.206,13.718,27.249,1.2058,17.299,2.1577,4.5212,2.1682,0.021985,0.77084,0.10368,53.235,44.601,64.376,58.211,20.322,50.68,23.089,30.92,36.663,44.929,15.921,39.537,24.118,1
0.59538,3575.3,4399.2,7.4381,27.456,41.162,2576.6,81.199,120.39,0.30647,85.024,49.949,2497.2,26.098,48.866,3007.8,21.117,63.527,74.722,291.54,97.161,64.478,28.437,9.5454,24.558,7.2434,22.121,1.7572,28.368,14.444,22.125,1.8537,23.422,2.3161,5.5291,2.5112,0.0045841,1.1148,0.12904,53.636,43.631,61.909,51.923,58.665,49.837,11.511,41.23,37.951,43.91,15.783,35.298,27.864,1
0.7285,3503.2,4194.8,8.0041,26.849,41.383,2513,75.438,120.39,0.32896,80.691,53.061,2426.9,30.882,53.152,2945.1,23.96,61.186,103.84,280.42,98.297,75.022,28.474,9.8024,23.588,7.4567,23.859,1.7412,27.855,14.657,20.405,1.9437,25.336,2.3998,5.6368,2.6496,0.0045841,1.1148,0.12904,53.636,43.631,61.685,50.52,71.84,51.612,8.8765,45.114,47.109,53.829,19.338,33.611,21.151,1
0.017055,3759.1,4795.8,10.604,27.098,43.104,2944.5,74.847,120.39,0.28673,74.038,48.521,2885.2,24.67,50.475,3291.3,22.514,67.605,383.28,379.19,92.761,76.109,35.939,8.2338,28.343,6.497,14.41,1.5614,38.926,12.863,27.049,0.7116,12.851,2.0922,3.9578,1.9764,0.013519,0.54882,0.098925,53.012,44.988,65.6,57.623,1.8442,67.708,38.363,28.235,33.747,47.634,82.16,45.585,20.818,1
0.0014651,3774.5,5030.5,10.092,27.102,43.175,2979.5,77.272,120.41,0.24238,72.817,48.707,2920.8,25.434,47.275,3324.1,23.809,65.941,348.12,375.81,92.812,74.714,36.19,8.2102,29.472,6.7139,13.737,1.5437,39.028,12.8,28.109,1.008,12.302,1.9986,3.6877,1.739,0.0077184,0.54701,0.082554,53.418,44.161,65.962,59.464,0.43832,64.001,39.355,24.027,34.294,40.227,71.312,45.038,17.736,1
0.0034682,3767,5069.2,9.6727,26.841,42.381,2974.2,78.284,120.34,0.21859,72.428,49.824,2916.6,22.078,49.884,3318,22.752,65.174,327.65,372.78,93.036,74.196,35.972,8.2552,29.876,6.6077,14.611,1.516,38.877,12.848,28.47,0.85479,12.143,2.0035,3.6154,1.7453,-0.0018892,0.54905,0.08416,53.151,44.666,64.702,60.578,0.21829,63.197,38.988,21.53,37.583,46.266,65.241,44.256,20.33,1
0.040929,3788.4,5020.4,8.516,26.996,41.512,2878.8,81.827,120.34,0.22105,73.981,50.113,2816.7,24.978,50.328,3233.2,23.061,63.479,252.5,361.6,93.969,72.487,33.774,8.4967,29.436,6.9772,15.567,1.5353,36.573,13.231,29.056,0.98721,13.829,2.0596,3.7325,1.7177,0.035063,0.62313,0.10303,53.618,43.726,65.378,60.853,4.0134,56.878,34.435,23.65,38.433,47.292,47.851,42.327,20.103,1
0.0014414,3846.8,4859.1,11.035,27,43.477,3000.1,72.095,120.4,0.33451,74.097,49.362,2942.6,23.285,49.403,3343.9,22.885,67.557,382.28,382.33,92.284,74.728,36.591,8.0849,29.273,6.5717,13.656,1.5284,39.456,12.384,28.089,0.87818,11.635,2.028,3.7638,1.7623,0.016049,0.49875,0.0705,53.036,45.091,65.533,67.238,0,79.573,99.198,4.6603,36.223,45.153,8.1497,52.534,19.897,1
0.0014414,3846.8,4859.1,11.035,27,43.477,3000.1,72.095,120.4,0.33451,74.097,49.362,2942.6,23.285,49.403,3343.9,22.885,67.557,382.28,382.33,92.284,74.728,37.141,7.7754,29.728,6.5481,13.546,1.4861,39.858,12.568,28.191,0.67375,11.3,2.0395,3.7291,1.8333,0.011613,0.50295,0.077716,52.24,44.873,66.263,69.467,0,81.038,100.05,3.1275,36.223,45.153,-0.069726,53.756,19.939,1
0.0014414,3846.8,4859.1,11.035,27,43.477,3000.1,72.095,120.4,0.33451,74.097,49.362,2942.6,23.285,49.403,3343.9,22.885,67.557,382.28,382.33,92.284,74.728,36.6,7.7166,29.786,6.6355,13.631,1.5115,40.004,12.566,27.771,0.65739,11.258,2.0295,3.6975,1.7948,-0.0041814,0.49279,0.079389,53.528,44.135,67.399,74.098,0,84.703,100.05,0,36.223,45.153,-0.084595,57.026,20.045,1
0.0014414,3846.8,4859.1,11.035,27,43.477,3000.1,72.095,120.4,0.33451,74.097,49.362,2942.6,23.285,49.403,3343.9,22.885,67.557,382.28,382.33,92.284,74.728,36.396,7.9257,29.442,6.5569,13.655,1.4823,39.732,12.395,28.009,0.6069,11.173,2.0026,3.7491,1.8247,0.01785,0.48459,0.083737,52.353,44.858,68.896,77.984,0,88.367,100.05,4.993,36.223,45.153,-0.092672,60.605,20.15,1
0.0014414,3846.8,4859.1,11.035,27,43.477,3000.1,72.095,120.4,0.33451,74.097,49.362,2942.6,23.285,49.403,3343.9,22.885,67.557,382.28,382.33,92.284,74.728,36.383,7.7516,29.649,6.484,14.175,1.5228,39.768,12.67,28.123,0.71735,11.286,2.0803,3.7776,1.7849,0.0091843,0.47998,0.080644,53.188,43.917,76.836,97.656,0,100.01,100.05,0,36.223,45.153,-0.13434,81.031,20.635,1
0.0014414,3846.8,4859.1,11.035,27,43.477,3000.1,72.095,120.4,0.33451,74.097,49.362,2942.6,23.285,49.403,3343.9,22.885,67.557,382.28,382.33,92.284,74.728,36.628,7.7521,29.399,6.4638,14.275,1.4733,39.774,12.571,28.301,0.62769,10.864,1.9967,3.7606,1.8356,0.016084,0.49048,0.089191,52.293,44.73,78.315,99.115,0,100.01,100.05,0,36.223,45.153,-0.14452,85.248,20.72,1
0.0014414,3846.8,4859.1,11.035,27,43.477,3000.1,72.095,120.4,0.33451,74.097,49.362,2942.6,23.285,49.403,3343.9,22.885,67.557,382.28,382.33,92.284,74.728,36.878,7.9519,29.46,6.6223,13.963,1.5049,39.377,12.486,28.065,0.75516,11.474,2.0625,3.7245,1.7923,0.016084,0.49048,0.089191,52.293,44.73,79.896,99.831,0,100.01,100.05,0.4121,36.223,45.153,-0.14452,86.333,20.741,1
0.0014414,3846.8,4859.1,11.035,27,43.477,3000.1,72.095,120.4,0.33451,74.097,49.362,2942.6,23.285,49.403,3343.9,22.885,67.557,382.28,382.33,92.284,74.728,36.674,7.7745,29.219,6.3674,13.576,1.4919,39.563,12.539,28.196,0.56728,11.657,2.0648,3.7046,1.8223,0.016084,0.49048,0.089191,52.293,44.73,78.825,100,0,100.01,100.05,0,36.223,45.153,-0.14452,86.881,20.751,1
0.0014414,3846.8,4859.1,11.035,27,43.477,3000.1,72.095,120.4,0.33451,74.097,49.362,2942.6,23.285,49.403,3343.9,22.885,67.557,382.28,382.33,92.284,74.728,36.273,7.9741,29.301,6.3788,14.218,1.5522,40.278,12.402,27.935,0.52156,11.559,1.9868,3.783,1.7419,0.024446,0.49762,0.075361,52.646,44.581,86.697,100,0,100.01,100.05,0,36.223,45.153,-0.17847,100.01,21.152,1
0.0014414,3846.8,4859.1,11.035,27,43.477,3000.1,72.095,120.4,0.33451,74.097,49.362,2942.6,23.285,49.403,3343.9,22.885,67.557,382.28,382.33,92.284,74.728,36.639,7.7571,29.232,6.5145,14.117,1.4871,39.838,12.46,28.497,0.61609,11.469,2.0621,3.8775,1.7772,0.014418,0.48143,0.057192,52.956,44.894,88.681,98.824,0,100.01,100.05,0,36.223,45.153,-0.18043,100.01,21.226,1
0.0014414,3846.8,4859.1,11.035,27,43.477,3000.1,72.095,120.4,0.33451,74.097,49.362,2942.6,23.285,49.403,3343.9,22.885,67.557,382.28,382.33,92.284,74.728,36.407,7.7538,29.774,6.3867,13.715,1.4911,39.52,12.461,28.162,0.66836,11.263,2.0725,3.7654,1.8737,-0.0036986,0.48186,0.077709,52.535,43.61,90.506,100,0,100.01,100.05,3.7275,36.223,45.153,-0.20629,100.01,21.468,1
0.21367,3699,4532.2,9.4009,26.106,42.326,2699.5,74.907,120.36,0.32996,80.352,50.357,2629.1,25.207,46.903,3096.9,23.077,66.171,240.59,341.39,94.454,77.067,32.535,8.8796,26.075,6.9411,18.843,1.6592,33.142,13.879,23.474,1.2519,18.465,2.2622,4.8723,2.2581,0.029351,0.82775,0.10321,53.415,43.659,63.54,53.777,20.786,60.84,21.416,39.332,39.152,39.367,48.239,40.114,17.756,1
0.24346,3688.2,4491.4,9.2133,25.884,42.364,2699.7,75.39,120.4,0.33727,80.237,48.942,2629.4,24.908,50.576,3095.3,23.856,65.557,223.23,340.94,94.586,77.354,32.318,8.6824,26.071,6.8871,18.647,1.6648,33.054,13.894,23.913,1.2331,18.927,2.2603,4.8072,2.2712,0.028284,0.84193,0.10407,53.726,43.326,64.13,53.071,23.764,62.038,21.553,40.786,34.988,47.867,46.361,40.994,15.931,1
0.26174,3685.7,4446.2,9.2432,26.598,42.22,2702.2,75.39,120.41,0.32662,80.42,50.231,2632,24.557,50.06,3099.1,24.218,66.161,240.65,340.93,94.672,77.563,32.138,8.8304,26.257,6.9942,19.004,1.6637,32.734,13.932,23.694,1.2925,18.458,2.2904,4.8666,2.3409,-0.0091966,0.83977,0.095028,53.237,43.728,63.592,53.379,25.772,59.867,21.376,38.633,38.778,46.672,49.473,41.491,15.068,1
0.24663,3708.5,4568.5,9.3908,26.674,42.628,2704.5,75.076,120.39,0.34987,80.016,50.321,2632.1,25.118,49.396,3105.1,23.631,66.063,241.43,340.95,94.372,77.377,32.579,8.8606,26.441,6.8867,18.703,1.6598,32.806,13.945,23.903,1.2237,18.597,2.2598,4.9059,2.3564,0.0087653,0.81459,0.092435,53.77,43.724,63.155,53.845,24.345,61.34,23.056,41.867,39.044,45.136,48.518,40.958,16.476,1
0.2318,3683.5,4450.5,9.3191,27.742,42.414,2701.2,75.822,120.41,0.33403,79.836,50.125,2628.9,26.324,50.121,3095.8,22.421,65.949,239.86,342,94.521,76.792,32.154,8.9902,26.562,6.8713,18.449,1.6528,33.341,13.746,23.657,1.1972,18.331,2.2309,4.8905,2.3199,0.016067,0.85915,0.10246,53.732,43.52,63.984,53.976,23.11,60.923,21.768,39.605,38.469,46.814,50.413,41.584,19.478,1
0.2638,3647.5,4480,9.308,27.456,42.574,2700.7,75.267,120.37,0.33207,80.245,51.305,2627.9,25.896,51.037,3102.2,22.017,66.168,238.78,340.27,94.5,77.218,32.297,8.8881,25.735,7.0041,18.718,1.6231,33.455,13.988,24.195,1.3819,18.488,2.2738,4.8486,2.2277,0.016498,0.83501,0.10239,54.052,43.265,62.923,53.939,26.159,60.727,22.652,39.486,41.941,48.934,51.527,40.601,20.372,1
0.23757,3645.1,4493.2,9.3474,27.643,42.281,2696.6,75.427,120.36,0.33044,80.23,49.631,2624.7,26.319,50.186,3093.4,23.383,66.454,247.69,341.04,94.634,77.007,32.124,8.9223,26.437,6.8855,18.499,1.6678,32.951,13.928,22.949,1.2882,18.408,2.3066,4.8525,2.2855,0.0067362,0.82065,0.091858,53.747,44.201,63.231,53.355,22.926,63.067,21.874,39.795,37.014,46.965,50.512,40.075,17.091,1
0.2528,3654.9,4553.1,9.363,26.378,42.042,2703.4,74.119,120.43,0.35468,80.675,47.735,2633.9,25.649,51.015,3098.5,23.356,66.516,243.08,341.44,94.574,77.689,32.359,8.9639,26.182,7.0055,18.516,1.6673,33.01,13.819,23.917,1.3309,19.058,2.3447,4.7942,2.39,0.0067362,0.82065,0.091858,53.747,44.201,63.08,54.115,24.924,60.357,20.843,42.013,31.436,48.884,50.557,41.961,17.076,1
0.21877,3685.7,4525.4,9.3831,27.413,42.136,2704.5,74.869,120.43,0.35083,80.118,51.284,2632.3,25.237,50.596,3102.7,21.858,66.03,240.37,341.22,94.654,77.187,32.79,8.786,26.129,6.9663,18.886,1.6235,32.938,13.991,23.991,1.1594,18.307,2.2799,4.84,2.3088,0.0037598,0.82522,0.098277,53.558,43.835,62.461,54.621,21.759,58.744,22.386,42.321,41.879,47.913,49.301,41.968,20.688,1
0.22051,3640.8,4520.9,9.4612,27.277,42.653,2706.1,74.221,120.42,0.35048,80.213,50.171,2633.8,24.089,49.991,3107.1,22.526,65.867,230.36,340.44,94.464,77.625,32.213,8.7608,26.657,6.8529,18.687,1.6305,32.772,13.713,24.159,1.438,18.355,2.2215,4.8674,2.2679,0.022913,0.80619,0.081924,52.909,44.112,64.179,53.539,21.516,62.466,22.915,40.577,38.605,46.513,48.608,41.696,19.051,1
0.19988,3686.4,4535.8,9.2811,26.402,42.124,2720.2,76.361,120.37,0.31713,79.389,49.943,2651.5,24.961,49.875,3112.9,21.972,64.893,220.02,343.48,94.597,76.783,31.988,8.7956,27.175,6.6696,18.676,1.6574,32.585,13.613,24.86,1.2665,17.994,2.2378,4.6808,2.3054,0.0036352,0.80986,0.098401,53.415,43.61,63.838,53.862,19.802,60.92,23.301,37.021,37.931,46.245,42.459,40.433,20.509,1
0.29739,3674.9,4438.8,9.2861,27.115,42.091,2695,74.128,120.46,0.32944,80.524,48.343,2624.1,25.803,50.278,3091.8,23.655,65.042,213.55,338.64,94.445,77.185,32.012,8.8823,26.126,6.9856,18.928,1.643,32.678,13.853,23.597,1.4153,19.006,2.2687,4.9393,2.3325,0.024194,0.87527,0.10141,53.44,44.061,63.113,54.823,29.131,59.443,22.078,38.856,33.225,47.177,43.326,42.521,16.563,1
0.29714,3665.8,4400.9,9.2098,27.116,42.056,2688.4,75.217,120.39,0.33932,80.14,49.75,2617,27.707,50.444,3083.4,22.961,65.282,215.71,339.47,94.921,76.69,32.128,9.106,25.815,6.9202,18.98,1.6762,32.849,13.777,22.725,1.3442,19.043,2.2713,4.7456,2.3042,0.0075341,0.86971,0.08552,53.517,43.766,62.79,53.162,29.66,62.865,20.794,40.985,37.365,47.561,45.339,40.9,18.276,1
0.29381,3641.7,4400.5,9.173,27.522,42.42,2687.9,74.18,120.42,0.3323,80.621,49.028,2616,25.025,48.724,3089.2,23.029,65.556,223.97,338.2,94.595,77.712,32.2,8.9442,26.174,6.791,19.203,1.6777,32.82,13.925,23.245,1.3313,18.866,2.2882,4.8499,2.3362,0.020241,0.90328,0.092278,53.686,44.258,62.328,53.126,29.106,61.654,22.738,40.048,35.239,43.581,46.202,40.415,18.001,1
0.26199,3663.8,4486,9.3179,26.07,42.137,2688.7,74.626,120.42,0.33921,80.591,50.333,2618.9,26.811,51.517,3084.2,23.223,65.696,224.54,340.15,94.531,77.657,32.948,9.0145,25.928,6.7789,19.234,1.6356,32.832,13.838,23.507,1.2519,18.992,2.2804,4.8922,2.3035,0.020241,0.90328,0.092278,53.686,44.258,63.055,53.553,25.271,61.376,20.129,40.578,39.081,50.045,47.652,40.495,17.52,1
